date,gdelt_goldstein,gdelt_tone,gdelt_conflict_cnt,gdelt_coop_cnt,gdelt_mentions,gdelt_conflict_intensity
2025-10-28,0.8284347231715651,-2.2529731597865847,349,1114,8257,-5.798192771084337
2025-10-29,0.9411111111111112,-2.5238269373903535,415,1205,10094,-5.010909090909091
2025-10-30,1.0209876543209877,-2.2168082800803917,337,1040,8189,-5.376298701298702
2025-10-31,0.8953153153153153,-2.7632638126249356,263,847,7105,-5.486852589641433
2025-11-03,0.14192708333333334,-3.3280625036823905,111,273,2225,-6.893457943925234
2025-11-04,1.0565248738284065,-2.568486135344472,303,1084,8455,-5.930960854092526
2025-11-05,0.9067317073170732,-1.6162759053936873,234,791,6301,-5.589380530973451
2025-11-06,0.7559558823529411,-2.0955324358949765,361,999,9625,-4.965671641791045
2025-11-07,1.199855072463768,-1.9647076723153039,317,1063,8155,-4.898299319727891
2025-11-10,0.03153347732181424,-1.6692822785380208,149,314,3292,-6.1856
2025-11-11,0.7083402835696413,-2.273051242355916,315,884,7507,-5.2340740740740745
2025-11-12,1.129045996592845,-1.862531561023801,241,933,8049,-5.4966346153846155
2025-11-13,0.8550675675675675,-2.287920326304915,317,867,7148,-4.905102040816327
2025-11-14,0.5563970588235294,-1.9772845598700655,401,959,7520,-5.459002770083102
2025-11-17,0.480246913580247,-1.8547869113679443,139,428,4103,-6.8691729323308275
2025-11-18,0.28425196850393697,-2.729130532445338,440,957,9492,-6.041766109785203
2025-11-19,0.6092171717171717,-1.3381163116242214,412,1172,9786,-5.5448087431693995
2025-11-20,0.2887305699481865,-2.157614393532766,451,1093,9965,-5.586374695863747
2025-11-21,0.24569575471698116,-2.8720341961519145,518,1178,9668,-5.627950310559006
2025-11-24,0.7103515625,-1.5777181040811332,115,397,3320,-6.05188679245283
2025-11-25,0.3171325518485122,-2.61406336787713,326,783,7496,-5.252577319587629
2025-11-26,0.6017402113113735,-2.4697700727188816,427,1182,9774,-5.3142131979695435
2025-11-27,0.06748216106014276,-2.47419640910412,296,685,5476,-6.152592592592593
2025-11-28,0.14723404255319134,-2.782605400096855,127,343,2338,-7.0232758620689655
2025-12-01,-0.42358674463937623,-3.284195228989196,190,323,3007,-6.10983606557377
2025-12-02,-0.13897972531066055,-2.946260029442876,483,1046,8494,-5.880931263858094
2025-12-03,-0.18095238095238098,-2.7609051127492408,517,1058,9630,-6.295381526104419
2025-12-04,0.4735817104149026,-2.954483217505679,324,857,7147,-5.093602693602694
2025-12-05,0.3046575342465753,-2.2414170504316018,439,1021,9101,-5.3487864077669895
2025-12-08,1.224016563146998,-1.999923684732288,104,379,2374,-5.737254901960784
2025-12-09,0.5513554216867469,-2.3105718704970655,382,946,8092,-5.24388888888889
2025-12-10,0.4756756756756757,-2.4397647116839054,327,820,7639,-5.584982935153584
2025-12-11,0.5296610169491526,-2.328327495304699,355,943,8584,-5.668711656441718
2025-12-12,0.16143990237949965,-3.2707795908002844,545,1094,11646,-5.1609053497942385
2025-12-15,-0.5033039647577092,-2.8548505861145523,156,298,2643,-7.023841059602648
2025-12-16,-0.2788461538461539,-3.1708006316514625,402,794,7515,-5.844529262086513
2025-12-17,0.1356223175965666,-3.133747836035434,416,982,7576,-5.826075949367089
2025-12-18,0.37380426784400284,-2.611597745753851,380,979,10025,-5.421944444444445
2025-12-19,0.44761499148211253,-2.2336582820140123,326,848,7154,-6.159485530546624
2025-12-22,0.9129511677282378,-1.5960292833769705,111,360,3061,-4.959615384615384
2025-12-23,0.8803840877914951,-2.5052865755262035,349,1109,7956,-5.125078369905957
2025-12-24,0.26574162679425833,-2.5622591073533005,355,690,6962,-5.397583081570997
2025-12-25,0.3659541984732825,-1.7572740008395988,219,436,4397,-5.392227979274612
2025-12-26,0.636595744680851,-2.2223804705515366,64,171,1401,-5.46875
2025-12-29,1.088697318007663,-2.1569972505563655,106,416,3237,-6.3052631578947365
2025-12-30,0.14602432179607114,-2.3080847886314237,301,768,6178,-6.026760563380281
2025-12-31,0.17415048543689324,-2.879416773042429,241,583,4697,-6.13920704845815
2026-01-01,-0.1281213535589266,-3.090241832680749,308,549,4618,-5.507534246575343
2026-01-02,-0.039931740614334466,-2.4696612838637537,193,393,3012,-6.2
2026-01-05,0.5717717717717717,-2.6992059986098136,205,461,3802,-4.518848167539267
2026-01-06,-0.1348370927318296,-3.224971280802537,497,1099,9049,-5.5997821350762536
2026-01-07,-0.31819380355965726,-2.7840419342696965,490,1027,8709,-6.089029535864978
2026-01-08,-0.17048997772828517,-3.293001687735843,590,1206,11736,-5.876043557168784
2026-01-09,-0.4379398592450416,-3.40226610298402,503,1060,11537,-6.181855670103093
2026-01-12,-0.4056872037914693,-3.1621095819846983,293,551,5577,-6.072058823529411
2026-01-13,0.08372243839169903,-3.424169675456652,498,1044,9368,-5.59549356223176
2026-01-14,0.663269111249223,-3.017365162609453,438,1171,10193,-5.417233009708738
2026-01-15,0.30226390685640364,-3.237229314014691,443,1103,9578,-5.333253588516746
2026-01-16,0.11392557022809124,-2.2511207905749497,517,1149,9386,-5.789330543933055
2026-01-19,-0.3346153846153847,-2.671662148071299,174,320,2663,-5.6024242424242425
2026-01-20,0.5676575505350773,-1.7248920112235475,220,621,4481,-5.859024390243902
2026-01-21,0.3089499647639182,-2.6990555829966962,400,1019,8460,-5.528759894459102
2026-01-22,0.4539505187549881,-2.855070629049146,353,900,8830,-5.482769230769231
2026-01-23,0.5418321588725176,-2.619402011931068,441,1120,12399,-5.0945238095238095
2026-01-26,-0.8313343328335832,-4.155063481505537,267,400,4234,-6.681140350877193
2026-01-27,-0.4496882793017456,-3.537907442873635,542,1062,11464,-6.758486707566463
2026-01-28,0.4066413662239088,-2.5593057566984267,441,1140,8366,-5.7677033492822956
2026-01-29,-0.07394247038917093,-3.157569038772139,550,1223,10894,-5.757833655705996
2026-01-30,-0.23198356807511736,-2.848156685578605,534,1170,8576,-6.394059405940594
2026-02-02,0.437065637065637,-2.7418032738498224,136,382,3410,-6.678787878787878
2026-02-03,0.42542488103331066,-2.541119957358699,442,1029,8443,-5.270975609756098
2026-02-04,0.3982289690069576,-3.11722482487533,439,1142,9296,-5.704738154613468
2026-02-05,0.06812585499315997,-2.9391147409314837,456,1006,9379,-5.577411764705882
2026-02-06,0.4427076923076923,-2.9581597045805417,474,1151,10866,-5.316071428571428
2026-02-09,0.44186851211072664,-2.135271047228798,149,429,3057,-5.515714285714286
2026-02-10,0.9228045325779037,-2.502643475289761,326,1086,7870,-5.467796610169492
2026-02-11,-0.07147124719940255,-2.709003933397715,418,921,7852,-5.891803278688525
2026-02-12,-0.16329987452948555,-2.7660646191736986,537,1057,9520,-5.32441113490364
2026-02-13,0.6530303030303031,-2.8189406629007765,490,1292,11893,-5.533978494623656
2026-02-16,0.6615151515151515,-2.0594792627571032,83,247,1725,-6.162025316455696
2026-02-17,0.8847750865051903,-1.747651738279111,194,673,4804,-5.855737704918032
2026-02-18,0.15251141552511413,-3.001324841766979,398,916,7126,-5.861731843575419
2026-02-19,0.21533078880407128,-2.6874909207202564,476,1096,9274,-5.40738255033557
2026-02-20,-0.11894736842105272,-3.073336676825365,478,1042,10083,-5.853056768558951
2026-02-23,0.045012787723785135,-2.8444665247590915,110,281,1979,-6.283505154639175
2026-02-24,0.21198712791633145,-2.3697684615989316,359,884,7118,-6.010122699386503
2026-02-25,-0.048711340206185616,-2.8959999067656557,463,1089,8163,-6.062529274004683
2026-02-26,0.22281594571670912,-2.42471720857799,352,827,7312,-6.016265060240964
2026-02-27,0.5380071174377224,-2.1287431554979683,343,1062,8540,-6.013650793650793
2026-03-02,-1.4903903903903906,-3.5096140689630677,400,599,9284,-7.292820512820512
2026-03-03,-0.2839539978094195,-2.9532304715063153,608,1218,13706,-6.265313028764806
2026-03-04,-0.33867735470941895,-3.092941827798679,649,1347,12094,-6.652631578947369
2026-03-05,0.07712477396021694,-2.8914258766220224,694,1518,12841,-6.153951367781155
2026-03-06,-0.4924031777557101,-2.9796282567635926,709,1305,11717,-6.318535825545172
2026-03-09,-1.0745762711864406,-3.139603163759625,342,543,4635,-6.779629629629629
2026-03-10,0.2048471290082028,-3.0239990440461524,395,946,7446,-6.074193548387097
2026-03-11,-0.36682098765432114,-3.582718474869333,453,843,6779,-6.129999999999999
2026-03-12,0.48794326241134744,-2.1485545317764703,314,955,7482,-5.554666666666667
2026-03-13,-0.8010578718108278,-3.489476865675759,618,989,9582,-6.261864406779661
2026-03-16,-0.734782608695652,-2.9497757943231107,175,331,3604,-6.673248407643311
2026-03-17,-0.10347163420829804,-3.077759823758393,386,795,7571,-5.99196675900277
2026-03-18,-0.10883752549286198,-2.705062212271093,494,977,8695,-5.938709677419355
2026-03-19,0.26519480519480515,-1.918995411533726,422,1118,8317,-6.07639902676399
2026-03-20,0.2810639645345155,-2.1992022085293508,452,1127,8893,-5.708920187793427
2026-03-23,-0.45832223701731023,-3.035002077916202,251,500,3961,-6.483690987124462
2026-03-24,0.3306491372226787,-2.5518564528767005,344,873,6518,-6.033230769230769
2026-03-25,0.32493326214628937,-2.865903402080937,530,1343,10198,-6.112224448897796
